id,document,label
2020.06.25.,"25일, 코스닥 외국인 순매수상위에 제약 업종 7종목",3
2020.06.26.,美 증시 훈풍에 코스닥 1%대 상승 출발,3
2020.06.26.,"K바이오, 美 암학회에 차세대 항암제 들고 집결",3
2020.06.26.,하락률 상위 50선 - 코스닥,3
2020.06.26.,"[주식 초고수는 지금] 셀트리온 매수, 마이크로디지탈 매도 집중",3
2020.06.26.,"[시황_정오] 코스닥 748.44p, 하락세 (▼1.92p, -0.26%) 반전",3
2020.06.26.,LG그룹 시가총액 100조 원 다시 돌파하나?...LG유플러스 5% 이상 상승하며 '견...,3
2020.06.26.,"[시황_장마감] 코스닥 750.58p, 상승(▲0.22p, +0.03%)마감. 개인 +109억, 외...",3
2020.06.26.,[코스닥 마감]하루 만에 강보합..통신장비株 급등,3
2020.06.26.,"[마감시황] 코스피, 外人‧개인 '사자'에 2130선 상승…코스닥도↑",3
2020.06.26.,하락률 상위 50선 - 코스닥,3
2020.06.26.,[마감시황] 코스닥 시가총액 상위 50위 6월 26일 시황…TOP5는 셀트리온헬스케...,3
2020.06.26.,외국인 순매수 금액 상위 20선 - 코스닥,3
2020.06.26.,코스닥 강보합 속...씨젠 '급등' vs 제넥신 · 휴젤 '하락',3
2020.06.26.,"바이오주 대부분 떨어져, 펩트론 테고사이언스 앱클론 대폭 하락",3
2020.06.26.,"[증시마감]""美 증시 훈풍 영향""... 코스피,1%대 상승 마감",3
2020.06.26.,"26일, 코스닥 외국인 순매수상위에 제약 업종 5종목",3
2020.06.26.,26일 코스닥 순매매 개인 상위종목(확정),3
2020.06.26.,26일 코스닥 순매매 외국인 상위종목(확정),3
2020.06.26.,"이정희, 유한양행 신약개발 강화 위해 해외기관과 협력으로 눈 돌려",3
2020.06.27.,"치매 유전자 ApoE4, 뉴런 영양분 공급 끊는다…치매 치료 새로운 전략 발견",3
2020.06.27.,삼성바이오에피스 항암제 'SB8' 유럽 시판 허가 '눈앞',3
2020.06.27.,"[이주의 주식시장 흐름] 방산주는 주춤 대북주는 상승, 에이스테크·서진시스...",3
2020.06.27.,전날 외국인 코스닥 순매수 상위 종목에 씨젠·케이엠더블유,3
2020.06.28.,"외국인, 3주 연속 '팔자'…코스닥도 '매도' 전환",3
2020.06.28.,"'일타쌍피',차세대 의약품 '이중항체' 시대 여는 선봉장",3
2020.06.29.,"SK바이오팜 31조원 이동 시작, 배터리+ 제약바이오… 알테오젠 진원 파미셀 코...",3
2020.06.29.,[더벨][제약바이오 시총분석]SK바이오팜 때문일까…신약개발사 몸값 '주춤',3
2020.06.29.,외국계 순매수 수량 상위 20선 - 코스닥,3
2020.06.29.,외국계 순매수 금액 상위 20선 - 코스닥,3
2020.06.29.,"레고켐바이오, +9.16% 상승폭 확대",3
2020.06.29.,"[주식 초고수는 지금]바이오가 대세...셀트리온 매수, 알테오젠 매도 집중",3
2020.06.29.,"와이지엔터, 그룹 블랙핑크 컴백 효과로 주가 '들썩'",3
2020.06.29.,외국계 순매수 금액 상위 20선 - 코스닥,3
2020.06.29.,[마감시황] 코스닥 시가총액 상위 50위 6월 29일 시황…TOP5는 셀트리온헬스케...,3
2020.06.29.,외국인 순매수 금액 상위 20선 - 코스닥,3
2020.06.29.,기관 순매도 금액 상위 20선 - 코스닥,3
2020.06.29.,"코스닥, 셀트리온제약 · 알테오젠 · 메지온 등 '급락'",3
2020.06.29.,"[증시마감] 코스피,하락 마감 ...""지수 2,100선 무너져""",3
2020.06.29.,"바이오주 약세, 필룩스 레고켐바이오 급등 펩트론 알테오젠 급락",3
2020.06.29.,"[TF매매동향] 외국인, '카카오' 사고 'SK' 팔았다",3
2020.06.29.,"[내 종목을 부탁해] 복잡한 계좌 해결 방법은? <한국전력>, <케어랩스>",3
2020.06.29.,29일 코스닥 순매매 기관 상위종목(확정),3
2020.06.29.,29일 코스닥 순매매 외국인 상위종목(확정),3
2020.06.30.,"제약바이오주 '대폭락 온다"" 뉴욕증시의 섬뜩한 경고… 코로나 백신 치료제 렘...",3
2020.06.30.,"현대바이오, 무고통 항암제 '폴리탁셀' 개발 기대감에 급등…에이비엘바이오-...",3
2020.06.30.,"파멥신, -1.43% VI 발동",3
2020.06.30.,[주식 초고수는 지금]알테오젠 최다 매수...셀트리온은 매수·매도 모두 많아,3
2020.06.30.,"[마감시황] 코스피, 기관 '사자'에 2100선 상승…코스닥도↑",3
2020.06.30.,"바이오주 하락 우세, 메지온 코오롱생명과학 급등 필룩스 휴젤 급락",3
2020.06.30.,외국인 순매수 금액 상위 20선 - 코스닥,3
2020.06.30.,기관 순매도 금액 상위 20선 - 코스닥,3
2020.06.30.,"코스닥, 메지온 '상한가' vs 에이치엘비 · 휴젤 '급락'",3
2020.06.30.,[증시마감] 출렁이는 코스피... 대외 호재로 상승마감,3
2020.06.30.,30일 코스닥 순매매 외국인 상위종목(확정),3
2020.06.30.,30일 코스닥 순매매 기관 상위종목(확정),3
2020.06.30.,30일 코스닥 순매매 개인 상위종목(확정),3
2020.07.01.,[바이오] 암치료의 미래…커지는 면역항암제 시장 주목,3
2020.07.01.,[제약] 美 암학회가 주목하는 K바이오…차세대 항암제 `낭보` 예고,3
2020.07.01.,"제약바이오 상반기, 코로나19사태로 주가 재편...어떻게 바뀌었나?",3
2020.07.01.,셀트리온제약·알테오젠·씨젠 약진...시총 순위 지각변동,3
2020.07.01.,"SK바이오팜 첫날 200%, 제약바이오 2차 폭발 … 대웅 동성 동아 보령 삼일 일...",3
2020.07.01.,올 상반기 바이오 시총 9.4조 증가…알테오젠·씨젠 주도,3
2020.07.01.,[구해줘 스탁] 구해줘 전문가가 주목하는 '핫 업종',3
2020.07.01.,외국계 순매도 금액 상위 20선 - 코스닥,3
2020.07.01.,외국계 순매도 수량 상위 20선 - 코스닥,3
2020.07.01.,[더벨][thebell League Table]'바이오 살아있네' 벤처투자 회수시장 웃었다,3
2020.07.01.,[주식 초고수는 지금] 삼성SDI ‘사자’...스튜디오드래곤은 ‘팔자’,3
2020.07.01.,"앱클론, +9.10% 상승폭 확대",3
2020.07.01.,코스닥 제약업종 시가총액 '성장 지속'…성장세는 둔화,3
2020.07.01.,"네트워크 보안기업 코닉글로리, 주가 반등...8월 중 대주주 변경",3
2020.07.01.,항암·코로나 치료제 이어…100조 뇌 질환 치료제 시장 뜬다,3
2020.07.01.,"큐리언트, +5.38% 상승폭 확대",3
2020.07.01.,"앱클론, -1.61% VI 발동",3
2020.07.01.,외국계 순매도 수량 상위 20선 - 코스닥,3
2020.07.01.,외국계 순매도 금액 상위 20선 - 코스닥,3
2020.07.01.,외국인 순매도 금액 상위 20선 - 코스닥,3
2020.07.01.,기관 순매수 금액 상위 20선 - 코스닥,3
2020.07.01.,"[증시마감] 코스피, 2,100대 약보합...""美中 갈등 우려 속 하락 마감""",3
2020.07.01.,"[TF매매동향] 외국인, '포스코'사고 '삼성전자'팔았다",3
2020.07.01.,"바이오주 대체로 내려, 메지온 엔지켐생명과학 급락 메디톡스 상승",3
2020.07.01.,1일 코스닥 순매매 기관 상위종목(확정),3
2020.07.01.,1일 코스닥 순매매 외국인 상위종목(확정),3
2020.07.01.,1일 코스닥 순매매 개인 상위종목(확정),3
2020.07.01.,"01일, 외국인 코스닥에서 앱클론(-6.56%), 에이비엘바이오(-4.84%) 등 순매도",3
2020.07.01.,"01일, 코스닥 기관 순매수상위에 반도체 업종 6종목",3
2020.07.01.,"제약업종 시총, 6월 1달간 9.68%↑…5월 1달간 13.45%比↓",3
2020.07.02.,"[뉴욕증시] 화이자(Pfizer) 돌풍, 코로나 백신 치료제 제약바이오 3차 폭발…...",3
2020.07.02.,과천지식정보타운 지식기반산업용지 잔여용지 누구 품에,3
2020.07.02.,코로나 백신개발 이노비오 임상시험 결과? 모더나는?... 파미셀 뉴지랩 에이비...,3
2020.07.02.,SK바이오팜 첫날 상한가 12만7400원 외국인은 오히려 투매 … 제약바이오 3차...,3
2020.07.02.,화이자 코로나 무력화 항체 2배..화이자 관련주 제약바이오주 주가 변동 주목,3
2020.07.02.,"제약·바이오주 외국인 투자, 6월 4조6700억 원 늘어",3
2020.07.02.,"한국투자 “제약·바이오, CNS 관련주에 주목할 때”",3
2020.07.02.,"“뇌질환 치료제, SK바이오팜 상장으로 차기 테마 부각”- 한국투자증권",3
2020.07.02.,상승률 상위 50선 - 코스닥,3
2020.07.02.,"[강세 토픽] 2020년 임상예정 제약·바이오 테마, 에이비엘바이오 +6.27%, 티...",3
2020.07.02.,"[강세 토픽] 바이오 - 이중항체 테마, 에이비엘바이오 +4.41%, 앱클론 +3.44%",3
2020.07.02.,[특징주]SK바이오팜 상장에 뇌질환 치료제 관련株 동반 강세,3
2020.07.02.,"[시황분석] 에이비엘바이오, 전일대비 +6.44% 상승… 주요 종목 실시간 분석",3
2020.07.02.,"[특징주] 뇌질환 치료제 관련주, SK바이오팜 효과에 동반 상승세",3
2020.07.02.,"젬백스, +10.82% VI 발동",3
2020.07.02.,"SK바이오팜, 상장 첫날 시총 10조 육박…""실적보다는 성장성""",3
2020.07.02.,"제약, 과천지식정보타운 입주 러시…클러스터 기대",3
2020.07.02.,과천 지식정보타운 산업용지 사업계획서 3일 평가,3
2020.07.02.,"[증시마감] 코스피, 2130선 회복 상승 마감...""미국 경제지표 호조""",3
2020.07.02.,"복지부-김연명 사회수석, 8개 바이오기업과 간담회 개최",3
2020.07.03.,한 달 새 `빚투` 1위는 SK…SK바이오팜 효과,3
2020.07.03.,희귀질환인 헌터증후군의 새로운 접근 방법은 무엇일까?,3
2020.07.03.,[기자의 눈] 플랫폼기술 보유 기업들의 재발견,3
2020.07.03.,"02일 코스닥 시장 공매도 금액 상위 종목. 웹젠, JYP Ent. 등",3
2020.07.03.,"02일 코스닥 시장 공매도 수량 상위 종목. 웹젠, JYP Ent. 등",3
2020.07.03.,외국계 순매수 수량 상위 20선 - 코스닥,3
2020.07.03.,외국계 순매수 금액 상위 20선 - 코스닥,3
2020.07.03.,"에이비엘바이오, +1.69% 상승폭 확대",3
2020.07.03.,외국계 순매수 수량 상위 20선 - 코스닥,3
2020.07.03.,외국계 순매수 금액 상위 20선 - 코스닥,3
2020.07.03.,외국인 순매수 금액 상위 20선 - 코스닥,3
2020.07.03.,기관 순매도 금액 상위 20선 - 코스닥,3
2020.07.03.,"[증시마감] 코스피 이틀째 상승 마감…2,150선 회복",3
2020.07.03.,"바이오주 대체로 올라, 유틸렉스 테고사이언스 뛰고 메지온 내려",3
2020.07.03.,"코스닥, 알테오젠 · 씨젠 '껑충' vs 메지온 '급락'",3
2020.07.03.,3일 코스닥 순매매 기관 상위종목(확정),3
2020.07.03.,3일 코스닥 순매매 개인 상위종목(확정),3
2020.07.03.,3일 코스닥 순매매 외국인 상위종목(확정),3
2020.07.03.,"03일, 코스닥 외국인 순매수상위에 제약 업종 7종목",3
2020.07.03.,"03일, 기관 코스닥에서 위더스제약(+8.18%), 셀트리온헬스케어(-1.37%) 등 순...",3
2020.07.04.,전날 외국인 코스닥 순매수 상위 종목에 씨젠·셀트리온제약,3
2020.07.05.,현기증 나는 코로나19 확진자 폭발?...모더나 화이자 백신개발 그리고 SK바이...,3
2020.07.06.,SK바이오팜 상한가 평가차익이 어떻길래?... 수젠텍 씨젠 신풍제약 셀트리온 ...,3
2020.07.06.,"[속보] WHO 코로나 치료제 백신 ""긴급승인 무더기 취소"" 변종 30% 돌파 …뉴욕...",3
2020.07.06.,외국계 순매도 금액 상위 20선 - 코스닥,3
2020.07.06.,외국계 순매도 수량 상위 20선 - 코스닥,3
2020.07.06.,"대웅제약, +4.38% 상승폭 확대",3
2020.07.06.,"대웅제약, +7.57% VI 발동",3
2020.07.06.,[오픈 이노베이션] 오픈 이노베이션 통해 미래 성장동력 확보,3
2020.07.06.,외국계 순매도 금액 상위 20선 - 코스닥,3
2020.07.06.,"지놈앤컴퍼니, 마이크로바이옴·항체치료제 '전력투구' [현장에서 만난 CEO]",3
2020.07.06.,하락률 상위 50선 - 코스닥,3
2020.07.06.,[오픈 이노베이션] 오픈 이노베이션 전략으로 글로벌 R&D 진행,3
2020.07.06.,"질주하는 SK바이오팜, 사흘째 상한가...지금 사? 말아?",3
2020.07.06.,"바이오주 혼조, 젬백스앤카엘 알테오젠 상승 에이비엘바이오 하락",3
2020.07.06.,코스닥 강세에도...에이치엘비 · 제넥신 · 씨젠 '하락',3
2020.07.06.,"[증시 마감] 코스피 상승 마감…2,190선 근접",3
2020.07.06.,"[내 종목을 부탁해] 복잡한 계좌 해결 방법은? <에이비엘바이오>, <인콘>",3
2020.07.07.,"뇌질환 치료제, 항암제 잇는 강력한 테마로 부상…관련株 주목",3
2020.07.07.,"셀트리온, '연봉 1억4800만원' 코스닥 상장사 1위...톱10은?",3
2020.07.07.,"셀트리온헬스케어, 연봉 1억 4800만원으로 코스닥 상장사 3년 연속 1위!",3
2020.07.07.,"[로&스탁] 셀트리온헬스케어, 연봉 코스닥 상장사 3년 연속 1위…PI첨단소재,...",3
2020.07.07.,"셀트리온헬스케어, 3년 연속 직원 연봉 1위",3
2020.07.07.,코스닥 상장사 연봉 1위는 셀트리온헬스케어… ’1억4800만원’,3
2020.07.07.,"셀트리온헬스케어, 연봉 1억4800만원으로 코스닥 상장사 3년 연속 1위",3
2020.07.07.,코스닥 상장사 연봉 1위 '셀트리온 헬스케어',3
2020.07.07.,"""셀트리온헬스케어, 연봉 1억 4800만원…코스닥 상장사 3년 연속 1위""",3
2020.07.07.,"대웅제약, 0.00% VI 발동",3
2020.07.07.,"셀트리온헬스케어, 연봉 1억4800만원…코스닥 상장사 3년 연속 1위",3
2020.07.07.,"코스닥 시총 50대 기업, 평균 연봉 TOP10",3
2020.07.07.,"코스닥 상장사 연봉 1위 셀트리온 1.4억, 2위도 '억' 넘는다",3
2020.07.07.,'평균 1억4800만원' 코스닥 상장사 연봉 1위는?,3
2020.07.07.,"광주·전남,6월 주식거래량·대금 '증가'… 시총은 1.5조원 '증발'",3
2020.07.07.,코스닥 상장사 연봉 1위 셀트리온헬스케어 1억4800만원…2위는?,3
2020.07.07.,셀트리온헬스케어 연봉 1.4억…3년 연속 코스닥 1위,3
2020.07.07.,코스닥 상장사 연봉 1위 셀트리온헬스케어 1억4800만원,3
2020.07.07.,외국계 순매수 금액 상위 20선 - 코스닥,3
2020.07.07.,[이지 보고서] 코스닥 상장사 연봉 2위 'PI첨단소재' 1.2억…1위는?,3
2020.07.07.,"셀트리온헬스케어, 연봉 1억4800만원으로 3년 연속 1위",3
2020.07.07.,"광주·전남, 6월 주식거래량·거래대금 '증가'",3
2020.07.07.,기관 순매수 금액 상위 20선 - 코스닥,3
2020.07.07.,외국인 순매수 금액 상위 20선 - 코스닥,3
2020.07.07.,"[증시마감] 코스피 하락 마감...""2,170선 아래로""",3
2020.07.07.,"코스닥, 알테오젠 · 휴젤 '껑충' vs 에이치엘비 '하락'",3
2020.07.07.,"바이오주 등락 갈려, 메디톡스 텔콘RF제약 급등 레고켐바이오 급락",3
2020.07.07.,"셀트리온헬스케어, 직원 평균 연봉 ‘1억4800만원’으로 3년 연속 코스닥 1위",3
2020.07.07.,7일 코스닥 순매매 기관 상위종목(확정),3
2020.07.07.,7일 코스닥 순매매 개인 상위종목(확정),3
2020.07.07.,7일 코스닥 순매매 외국인 상위종목(확정),3
2020.07.07.,"셀트리온헬스케어, 코스닥 상장사 3년 연속 연봉 1위",3
2020.07.07.,코로나·전쟁 관련주에 투자자들 ‘들썩’,3
2020.07.08.,"파멥신, +6.28% VI 발동",3
2020.07.08.,"젬백스, +10.43% VI 발동",3
2020.07.08.,[주식] 젬백스(+12.39%) 주가 급등... 2만5000원선마저 돌파,3
2020.07.08.,"레고켐바이오, +2.59% 상승폭 확대",3
2020.07.08.,"바이오주 혼조, 메디톡스 젬백스앤카엘 급등 텔콘RF제약 하락",3
2020.07.08.,코스닥 강세 속...알테오젠 · 씨젠 · 메디톡스 '급등',3
2020.07.08.,"[증시마감] 코스피, 하락 마감...""경기 회복 지연 부각""",3
2020.07.09.,"파멥신, +2.36% 상승폭 확대",3
2020.07.09.,외국계 순매수 금액 상위 20선 - 코스닥,3
2020.07.09.,하락률 상위 50선 - 코스닥,3
2020.07.09.,"바이오주 대부분 떨어져, 메디톡스 파멥신 하락 셀리버리 상승",3
2020.07.09.,외국인 순매수 금액 상위 20선 - 코스닥,3
2020.07.09.,코스닥 강세 속...셀트리온제약 · 에이치엘비 · 씨젠 '급등',3
2020.07.09.,"[증시마감] 코스피, 소폭 상승 마감...""美 코로나19 확산에 상승 제한""",3
2020.07.09.,9일 코스닥 순매매 개인 상위종목(확정),3
2020.07.09.,9일 코스닥 순매매 외국인 상위종목(확정),3
2020.07.09.,"09일, 코스닥 외국인 순매수상위에 반도체 업종 7종목",3
2020.07.10.,외국계 순매수 금액 상위 20선 - 코스닥,3
2020.07.10.,"파멥신, +2.71% 상승폭 확대",3
2020.07.10.,"바이오주 약세, 엔지켐생명과학 급등하고 메디톡스 메디포스트 내려",3
2020.07.10.,외국인 순매수 금액 상위 20선 - 코스닥,3
2020.07.10.,"코스닥, 셀트리온제약 · 제넥신 '상승' & 씨젠 '껑충'",3
2020.07.10.,"[증시 마감] 코스피 하락 마감…2,150대로 후퇴",3
2020.07.10.,10일 코스닥 순매매 외국인 상위종목(확정),3
2020.07.10.,"10일, 코스닥 외국인 순매수상위에 제약 업종 5종목",3
2020.07.11.,전날 외국인 코스닥 순매수 상위 종목에 씨젠·동진쎄미켐,3
2020.07.13.,대통령부터 차관까지…코로나에 얼굴 맞대는 고위직-바이오,3
2020.07.13.,"바이오기업, 52주 최고·최저가 시총 격차 110조",3
2020.07.13.,'제2의 SK바이오팜' 제약·바이오사 후보는,3
2020.07.13.,"[더벨][제약바이오 시총분석]레고켐바이오, 무증 효과로 20위권 첫 진입",3
2020.07.13.,코스피·코스닥 소폭 상승 출발,3
2020.07.13.,하락률 상위 50선 - 코스닥,3
2020.07.13.,"오스코텍, +10.04% VI 발동",3
2020.07.13.,하락률 상위 50선 - 코스닥,3
2020.07.13.,"바이오주 방향 못 잡아, 오스코텍 코미팜 급등 엔지켐생명과학 급락",3
2020.07.13.,외국인 순매수 금액 상위 20선 - 코스닥,3
2020.07.13.,"[증시 마감] 코스피 상승 마감...""경기회복 기대감""",3
2020.07.13.,13일 코스닥 순매매 외국인 상위종목(확정),3
2020.07.13.,13일 코스닥 순매매 개인 상위종목(확정),3
2020.07.14.,"코로나 백신 3만명 임상, 화이자 관련주↑셀트리온·신풍제약 등 제약바이오주...",3
2020.07.14.,미 FDA 백신 2종 패스트트랙 지정에 화이자 4% 상승 관련주 부각,3
2020.07.14.,외국계 순매수 금액 상위 20선 - 코스닥,3
2020.07.14.,"에이비엘바이오, +5.60% 상승폭 확대",3
2020.07.14.,"에이비엘바이오, 장시작 후 꾸준히 올라 +10.63%... 외국인 -79,640주 순매도",3
2020.07.14.,"'에이비엘바이오' 10% 이상 상승, 외국인 3일 연속 순매수(32.6만주)",3
2020.07.14.,"에이비엘바이오, 오후 갑작스런 6% 급등…3만원선 돌파하나",3
2020.07.14.,"[특징주] 에이비엘바이오, 외국인 3일 연속 순매수에 상승세",3
2020.07.14.,외국계 순매도 금액 상위 20선 - 코스닥,3
2020.07.14.,외국인 순매도 금액 상위 20선 - 코스닥,3
2020.07.14.,코스닥 약세에도...씨젠 · 에이치엘비 · 알테오젠 '상승',3
2020.07.14.,"[증시마감] 코스피, 차익 실현 매물에 하락 마감""",3
2020.07.14.,"바이오주 방향 못 잡아, 테고사이언스 셀리드 급등 제넥신 하락",3
2020.07.14.,"14일, 외국인 코스닥에서 에이치엘비(+0.83%), 에코프로비엠(-2.91%) 등 순매...",3
2020.07.14.,14일 코스닥 순매매 개인 상위종목(확정),3
2020.07.14.,14일 코스닥 순매매 외국인 상위종목(확정),3
2020.07.15.,"앱클론, +2.67% 상승폭 확대",3
2020.07.15.,"[마감시황] 코스피, 外人‧기관 '사자'에 2200선 상승…코스닥도↑",3
2020.07.15.,"바이오주 갈피 못 잡아, 파미셀 테코사이언스 급등 메디톡스 급락",3
2020.07.15.,코스닥 강세 속...에이치엘비 상승 vs 씨젠 · 수젠텍 급락,3
2020.07.15.,"[증시 마감] 코스피, 상승 마감...""코로나19 백신 상용화 기대""",3
2020.07.15.,15일 코스닥 순매매 개인 상위종목(확정),3
2020.07.15.,15일 코스닥 순매매 기관 상위종목(확정),3
2020.07.15.,"15일, 기관 코스닥에서 에이비엘바이오(+6.88%), PI첨단소재(+10.54%) 등 순매...",3
2020.07.16.,"모더나, '항체 형성' 코로나19 백신 임상 3상 앞두고 상승폭 하락…파미셀-에...",3
2020.07.16.,'빚투' 13조3000억 역대최대…제약·바이오株에 몰렸다,3
2020.07.16.,"바이오주 하락 우세, 파미셀 젬백스앤카엘 급락 에이치엘비 상승",3
2020.07.16.,코스닥 약세에도...에이치엘비 · 씨젠 · SK머티리얼즈 '껑충',3
2020.07.16.,[증시 마감] 코스피 0.82% 하락 마감…2200선 붕괴,3
2020.07.16.,16일 코스닥 순매매 외국인 상위종목(확정),3
2020.07.16.,16일 코스닥 순매매 기관 상위종목(확정),3
2020.07.16.,"16일, 외국인 코스닥에서 케이엠더블유(-3.69%), 알에프텍(-2.9%) 등 순매도",3
2020.07.16.,"16일, 코스닥 기관 순매수상위에 반도체 업종 6종목",3
2020.07.16.,빚내서 바이오·제약株 샀다…신용융자 잔고 13.4조원 '사상최고',3
2020.07.17.,"""영끌해서 바이오 사자""... 빚투 13조 넘었다",3
2020.07.17.,"[뉴욕증시] 모더나 와르르 , 코로나백신 임상 발표 '뻥튀기"" 제약바이오 주의...",3
2020.07.17.,"바이오주 혼조, 레고켐바이오 한올바이오파마 급등 파미셀 급락",3
2020.07.17.,"코스닥, 셀트리온헬스케어 · SK머티리얼즈 껑충 vs 제넥신 하락",3
2020.07.17.,"[증시 마감] 코스피, 상승 마감…외인·기관 매수가 '견인'",3
2020.07.19.,동학개미가 불안하다,3
2020.07.19.,`빚투` 14兆 육박하는데… 낙폭 큰 기업에 `한탕` 노리는 개미들,3
2020.07.20.,"바이오주 방향 못 잡아, 앱클론 레고켐바이오 상승 젬백스앤카엘 하락",3
2020.07.20.,뇌의 '시냅스 제거' 오작동 막는 단백질 찾았다…알츠하이머·조현병 등 새 치...,3
2020.07.20.,코스닥 약세에도...씨젠 '상승' & 케이엠더블유 '껑충',3
2020.07.20.,"[증시마감] 코스피,하락 마감...""외국인·기관 매도""",3
2020.07.21.,"코로나 무력화 항체 성공..화이자 관련주, 셀트리온·신풍제약 등 제약바이오...",3
2020.07.21.,"[더벨][thebell interview]'틈새시장' 치과기기 강자, VC 사로잡은 비결은",3
2020.07.21.,"경기 바이오센터, 림프부종 치료 신약후보 물질 개발",3
2020.07.21.,"[코스닥] 상승률 상위 50 종목...신일제약, 화일약품 등 제약주 급등",3
2020.07.21.,"[특징주] 에이비엘바이오, 바이오 신약 개발 기대감에 8%↑",3
2020.07.21.,[종목톡톡]코로나 백신 항체생산에 일양약품 등 관련주 강세,3
2020.07.21.,"형광물질 흡입해 폐암 조직 찾아낸다…""소량으로도 효과적""",3
2020.07.21.,"외국인, 코로나 이후 최대 '쇼핑'...IT·車 쓸어담았다",3
2020.07.21.,코스닥 790 돌파...씨젠 · 에이치엘비 · 알테오젠 '급등',3
2020.07.21.,"바이오주 강세, 레고켐바이오 코아스템 급등 한올바이오파마 하락",3
2020.07.21.,"[증시 마감] 코스피, 5개월 만에' 최고점'...""2230선 육박""",3
2020.07.21.,21일 코스닥 순매매 기관 상위종목(확정),3
2020.07.21.,21일 코스닥 순매매 외국인 상위종목(확정),3
2020.07.22.,'삼성전자' 다시 사들이는 외국인…이달 순매수액 1조원으로 코스피 1위,3
2020.07.22.,콧물 검사로 알츠하이머성 치매 조기 선별,3
2020.07.22.,"지아이이노베이션·MSD, 면역항암제 병용투여 공동 연구",3
2020.07.22.,"코스닥, 씨젠 · 에이치엘비 '하락' vs 제넥신 '급등'",3
2020.07.22.,"[증시마감] 코스피, 약보합 마감...""관망세 양상""",3
2020.07.22.,"바이오주 대체로 올라, 코아스템 제넥신 상승 휴젤 파멥신 하락",3
2020.07.22.,"제넥신 면역항암제 'GX-17', 옵디보와 병용임상 2상 미국 승인",3
2020.07.22.,22일 코스닥 순매매 기관 상위종목(확정),3
2020.07.22.,22일 코스닥 순매매 개인 상위종목(확정),3
2020.07.23.,[사상최대 빚투]빚내 실탄 마련한 개미…바이오 베팅,3
2020.07.23.,코로나 백신 6억 접종분 확보..화이자 관련주↑셀트리온·신풍제약 등 제약바...,3
2020.07.23.,코스닥 800 돌파...씨젠 · 알테오젠 · 제넥신 '껑충',3
2020.07.23.,"[증시 마감] 코스피, 하락 마감…""미·중 긴장 고조""",3
2020.07.23.,"바이오주 대체로 올라, 알테오젠 앱클론 급등 테고사이언스 하락",3
2020.07.23.,23일 코스닥 순매매 기관 상위종목(확정),3
2020.07.24.,"'알츠하이머병 주범' 아밀로이드 베타 플라크, 100년 비밀 풀렸다",3
2020.07.24.,"연세대 정석종·이필휴 교수, 파킨슨병 치매 발병 위험도 예측모델 개발",3
2020.07.24.,"바이오주 방향 못 잡아, 코아스템 CMG제약 급등 알테오젠 하락",3
2020.07.24.,코스닥 약세 속...씨젠 · 에이치엘비 · 알테오젠 '하락',3
2020.07.24.,"[증시 마감]코스피, 美·中 긴장 고조 속 하락 마감...""2200선은 지켜""",3
2020.07.24.,24일 코스닥 순매매 기관 상위종목(확정),3
2020.07.27.,국내 바이오기업 3곳 중 2곳 외국인 지분 감소,3
2020.07.27.,"강스템바이오텍 ""다수 환자에 면역거부없는 중간엽줄기세포 제작 기술개발""",3
2020.07.27.,"바이오주 대체로 떨어져, 엔지켐생명과학 제넥신 뛰고 앱클론 밀려",3
2020.07.27.,"코스닥, 제넥신 급등 vs 에이치엘비 · 알테오젠 '하락'",3
2020.07.27.,"[증시 마감] 코스피, 0.79% 상승 마감…""외인·기관 매수""",3
2020.07.28.,[제약 플랫폼시대]②“플랫폼 1개가 글로벌 제약사 파이프라인과 맞먹어”,3
2020.07.28.,"[제약 플랫폼시대]③""플랫폼이 제약사 미래 결정한다""",3
2020.07.28.,"'임상 3상 돌입' 모더나, 나스닥 시장서 주가 상승세…파미셀-에이비프로바이...",3
2020.07.28.,화이자 관련주 셀트리온·신풍제약..코로나 백신 전세계 임상3상에 제약바이오...,3
2020.07.28.,젊은 위암 환자 증가…가공식품 섭취 주의,3
2020.07.28.,"바이오주 방향 못 잡아, 레고켐바이오 제넥신 메디포스트 급등",3
2020.07.28.,"코스닥, 원익IPS · 동진쎄미켐 등 반도체주 '급등'",3
2020.07.28.,"[증시마감] 코스피, 1.76% 상승 마감...""2,250 상회""",3
2020.07.29.,"SK케미칼·바이넥스·셀트리온·신풍제약, 화이자 관련주 변동..미국 공급가격...",3
2020.07.29.,"삼성전자, 이틀연속 시장 주도…반도체 관련주 동반 강세",3
2020.07.29.,혈액 검사만으로 알츠하이머 진단 가능해지나,3
2020.07.29.,"코스닥, 씨젠 '껑충' vs 셀트리온헬스케어 '급락'",3
2020.07.29.,"바이오주 대부분 떨어져, 코아스템 레고켐바이오 인스코비 대폭 하락",3
2020.07.29.,"[증시 마감] 코스피, 3일 연속 상승…외인 '사자' 지속",3
2020.07.29.,"한독, 2분기 영업이익 80억원…전년 동기 대비 23.2%↑",3
2020.07.30.,"[Hot-Line] ""한독, 영업실적 호조 속 투자지분 가치도 주목해야""…목표가↑",3
2020.07.30.,"""피마반세린, 치매 환자 정신병증에 효과""",3
2020.07.30.,"한국유나이티드제약, 항암제 닥티노마이신주 국내 공급 재개",3
2020.07.30.,"코스닥, IT주 '강세' vs 셀트리온헬스케어 · 에이치엘비는 '하락'",3
